sensor1_x,sensor1_y,sensor1_z,sensor2_x,sensor2_y,sensor2_z,sensor3_x,sensor3_y,sensor3_z,sensor4_x,sensor4_y,sensor4_z,sensor5_x,sensor5_y,sensor5_z
0.067,0.6747,9.9237,0.2251,0.8879,10.059,0.7036,0.7048,10.1338,0.8508,0.4506,10.0649,0.2207,0.5534,9.8912
0.1985,0.5758,9.9577,0.429,0.9128,10.0134,0.9517,0.691,10.0953,0.7997,0.4043,10.0427,0.2338,0.278,10.0062
0.3977,0.621,10.0196,0.7112,0.7389,9.9239,0.9977,0.6698,10.1184,0.7995,0.4527,9.9442,0.6497,0.4994,10.0637
0.4103,0.6813,9.9314,0.7723,0.6495,9.8961,0.9567,0.5375,9.8659,1.1759,0.4338,10.0449,0.6112,0.1199,9.9397
0.3152,0.4429,10.0576,0.7798,0.623,9.9698,0.9635,0.5184,9.8887,1.0067,0.093,9.8407,0.228,0.1669,9.8368
0.1664,0.3082,9.773,0.5048,0.3841,9.8832,0.8589,0.2605,9.7644,0.8918,0.1747,9.8777,0.4164,-0.1745,9.697
0.152,0.1333,9.676,0.5681,0.2118,9.9396,0.9897,0.2964,9.7221,0.8903,-0.0285,9.8279,0.5371,-0.1423,9.9092
-0.0325,0.0329,9.8245,0.3612,0.2008,9.6826,0.9676,-0.0773,9.6519,0.7267,-0.4059,9.8523,0.3391,-0.4517,9.8354
-0.0952,-0.2178,9.8147,0.3234,-0.008,9.6581,0.8711,-0.0553,9.5941,0.5925,-0.5365,9.8085,0.047,-0.5313,9.7462
-0.2255,-0.2184,9.523,0.3738,-0.1638,9.6566,0.6344,-0.4331,9.5368,0.5583,-0.8995,9.5114,-0.0225,-0.7159,9.3687
-0.264,-0.3158,9.5536,0.0368,0.0288,9.5002,0.524,-0.5057,9.4686,0.2479,-0.8,9.3777,-0.2007,-0.8014,9.5922
-0.4132,-0.2667,9.5601,0.0833,-0.3792,9.4237,0.4736,-0.6201,9.4092,0.0644,-1.084,9.4268,-0.3415,-1.0567,9.3028
-0.6914,-0.362,9.4755,0.0859,-0.4204,9.4896,0.2829,-0.741,9.4157,-0.022,-0.9034,9.5246,-0.4663,-0.6954,9.4423
-0.7158,-0.2966,9.3806,-0.0593,-0.3809,9.5216,0.2734,-0.65,9.3348,-0.2208,-1.0775,9.2836,-0.9194,-0.9101,9.3172
-0.669,-0.3217,9.4447,-0.1805,-0.1638,9.3782,0.0152,-0.7261,9.246,-0.3287,-1.1302,9.3913,-0.8611,-0.9686,9.2521
-0.8874,-0.1919,9.421,-0.4086,-0.1476,9.2579,0.0532,-0.5008,9.4076,-0.7376,-0.7627,9.3647,-0.8661,-0.6184,9.3893
-0.9752,0.1447,9.3722,-0.2768,0.0608,9.3969,-0.0994,-0.6592,9.2216,-0.6144,-0.9203,9.1251,-1.1324,-0.5298,9.2544
-0.9859,-0.0067,9.378,-0.2298,0.055,9.1995,-0.1457,-0.2732,9.2829,-0.8918,-0.8023,9.2783,-1.2026,-0.3626,9.2626
-0.9073,0.1796,9.4506,-0.2952,0.0727,9.4416,-0.1449,-0.3262,9.4331,-0.7417,-0.5354,9.5855,-1.3291,-0.2867,9.2999
-0.9904,0.5419,9.2983,-0.2655,0.2602,9.4491,-0.0318,-0.2159,9.2795,-0.8267,-0.4798,9.3944,-1.1056,0.1123,9.3656
-0.7019,0.5902,9.4212,-0.1923,0.4437,9.3961,0.0137,-0.2757,9.5657,-0.6278,-0.3646,9.45,-1.2339,-0.0865,9.3703
-0.6106,0.7649,9.3248,0.0065,0.4917,9.4243,-0.0961,0.2053,9.3516,-0.4872,-0.129,9.6239,-1.0684,0.3621,9.5905
-0.3432,0.9451,9.5916,-0.0469,0.8891,9.5547,0.0244,0.196,9.5018,-0.6951,0.103,9.5335,-1.1447,0.6288,9.5176
-0.3271,0.9892,9.6345,0.1517,0.8144,9.507,0.0734,0.3422,9.7359,-0.4839,0.1919,9.7993,-1.0316,0.5625,9.7313
-0.1186,1.0592,9.8687,0.3965,0.9697,9.7498,0.2588,0.3647,9.8506,-0.6216,0.1253,9.7415,-0.7582,0.6817,10.0478
0.0307,1.2131,9.9261,0.4982,0.725,9.7968,0.3988,0.2809,9.7353,-0.5661,0.2978,10.0366,-0.4816,0.8776,9.8688
0.2938,1.1271,9.8282,0.7544,0.7015,9.7095,0.2601,0.4402,10.0446,-0.2846,0.177,9.8409,-0.3479,1.0363,9.9585
0.5575,1.0734,9.9655,0.8914,0.478,10.0968,0.7409,0.224,9.9688,0.0148,0.1458,10.0368,-0.209,0.6575,10.0068
0.7386,0.9299,10.1471,0.8168,0.4408,9.894,0.512,0.1058,10.167,0.1155,0.3318,9.8732,-0.0338,0.6943,10.0101
0.6677,0.8172,10.2324,1.1551,0.4494,10.1485,0.7126,-0.0939,10.093,0.0746,0.0199,10.1441,-0.0424,0.5942,10.0456
0.7795,0.516,10.3586,1.0906,0.152,10.2735,0.8442,-0.1599,10.182,-0.0271,-0.0916,10.1963,0.1493,0.4881,10.0664
0.8701,0.403,10.1428,1.1375,-0.2026,10.1554,0.7747,-0.4156,10.2684,0.1181,-0.1809,10.1464,0.1717,0.4914,10.2279
0.8544,0.2119,10.2662,1.3047,-0.166,10.2537,0.9135,-0.6517,10.3819,0.2426,-0.357,10.1908,0.3024,0.1098,10.3346
0.8281,0.1988,10.3191,1.2922,-0.2483,10.1891,0.7744,-0.7704,10.3441,0.0042,-0.232,10.3953,0.3119,-0.0997,10.0931
1.0037,0.176,10.376,1.191,-0.5671,10.4058,0.6304,-0.8223,10.2532,0.1229,-0.33,10.4766,0.2503,-0.2022,10.4326
0.9645,-0.1428,10.3621,0.9623,-0.7938,10.382,0.5372,-0.9669,10.24,-0.0403,-0.7224,10.2961,0.1898,-0.0926,10.2723
0.8941,-0.4503,10.3522,0.9128,-0.6972,10.2842,0.3956,-1.0606,10.3344,-0.0042,-0.5581,10.3459,0.1588,-0.2401,10.0241
0.7101,-0.4652,10.2848,0.8422,-0.889,10.2128,0.2177,-1.1657,10.2707,-0.3141,-0.8114,10.25,0.1496,-0.4031,10.1426
0.4459,-0.5526,10.1186,0.493,-0.9304,10.1394,-0.0112,-0.9864,10.1933,-0.4299,-0.6137,10.2115,-0.053,-0.3104,10.1055
0.488,-0.4395,10.1403,0.2879,-0.7621,10.1454,-0.0657,-0.9453,10.1002,-0.4954,-0.4449,10.0967,-0.1005,-0.3361,9.9852
0.2149,-0.348,10.2332,0.1594,-0.7491,10.1644,-0.3048,-0.5801,10.1503,-0.5407,-0.4366,10.1635,-0.2548,0.0315,10.2222
0.2425,-0.3615,9.9343,-0.0246,-0.8734,10.0651,-0.23,-0.9292,10.0077,-0.6565,-0.3717,10.1497,-0.3091,-0.1899,10.0186
0.0873,-0.1219,9.9612,-0.0202,-0.5325,9.9796,-0.4554,-0.4475,10.0084,-0.8423,-0.1587,10.0408,-0.3501,-0.002,10.0562
-0.037,-0.1288,9.8757,-0.3523,-0.4692,9.8297,-0.7089,-0.2898,9.9701,-1.0557,0.1253,10.0133,-0.5038,0.2995,10.0097
-0.2513,0.0451,9.8285,-0.3914,-0.1925,9.921,-0.8381,-0.3498,10.0039,-0.9626,0.1122,10.0669,-0.7027,0.5011,9.7005
-0.4218,0.3414,9.5712,-0.6229,-0.0273,9.8454,-0.8198,0.006,9.8294,-0.9589,0.2289,9.8925,-0.5072,0.6427,9.9289
-0.3882,0.5007,9.7729,-0.6282,-0.0667,9.7802,-1.0314,0.075,9.7702,-0.9232,0.4099,9.5503,-0.6318,0.6225,9.8398
-0.3708,0.6486,9.6721,-0.5785,0.2812,9.7636,-0.8153,0.4017,9.5331,-0.9164,0.3813,9.6932,-0.6987,0.7075,9.8895
-0.2413,0.5402,9.7364,-0.5396,0.2309,9.6202,-1.0098,0.4503,9.6374,-0.9377,0.6806,9.4485,-0.5741,0.803,9.7551
-0.3353,0.7101,9.6352,-0.5107,0.4332,9.6475,-0.6697,0.638,9.7094,-0.9926,0.7254,9.5757,-0.4607,0.7609,9.6615
-0.1962,0.7989,9.6935,-0.4648,0.5466,9.6789,-0.7682,0.4751,9.6362,-0.6218,0.8927,9.4263,-0.4578,1.0049,9.5557
-0.1145,0.5084,9.6968,-0.3074,0.4623,9.533,-0.4912,0.5317,9.7182,-0.5657,0.7333,9.6158,-0.1963,0.722,9.4926
0.0979,0.618,9.8149,-0.2425,0.4439,9.7105,-0.6755,0.4574,9.5734,-0.3541,0.7573,9.5673,-0.1226,0.6787,9.6114
0.1359,0.5504,9.7943,-0.2123,0.2196,9.6993,-0.1758,0.376,9.7225,-0.1824,0.696,9.5885,0.1576,0.7963,9.7389
0.3083,0.4389,9.8174,0.0851,0.2957,9.6848,-0.203,0.0294,9.8138,-0.0543,0.4081,9.6825,-0.1571,0.4882,9.5594
0.5059,0.1246,9.5839,0.1823,-0.0659,9.8677,-0.1789,-0.109,9.7697,0.1536,0.0892,9.611,0.1302,0.2824,9.7115
0.5469,-0.0462,9.6568,0.3909,-0.0557,9.7183,0.1974,0.0801,9.68,0.266,0.0875,9.6155,0.4032,0.2028,9.7814
0.4317,0.0173,9.8776,0.6085,-0.305,9.8711,0.3886,-0.2242,9.8546,0.3707,0.276,9.7088,0.5214,-0.0254,9.7444
0.7485,-0.2603,9.7856,0.4414,-0.3756,9.7788,0.5755,-0.4513,9.9298,0.3474,-0.0724,9.9138,0.6259,-0.1081,9.9822
0.7749,-0.3839,9.9248,0.6049,-0.3567,9.9454,0.6645,-0.5844,9.9125,0.5866,-0.4102,9.9164,0.5759,-0.2419,10.0055
0.7625,-0.5565,10.1247,0.5946,-0.8005,9.8966,0.4575,-0.7561,9.9991,0.6259,-0.5588,9.9298,0.5797,-0.3566,9.9066
0.7466,-0.5924,9.9569,0.4743,-0.7475,10.1362,0.492,-0.7791,9.9926,0.59,-0.6176,9.9461,0.5928,-0.4488,9.9744
0.871,-0.5534,10.1778,0.6053,-0.7137,9.8743,0.5663,-0.8149,10.0854,0.4792,-0.4502,10.0169,0.6186,-0.6542,10.0859
0.749,-0.4481,10.0428,0.6208,-0.7791,10.1487,0.4924,-0.7961,10.1427,0.3172,-0.5834,10.1285,0.5983,-0.5538,10.134
0.6244,-0.4445,10.0359,0.7181,-0.7545,10.2939,0.412,-0.8733,10.2376,0.362,-0.4517,10.1899,0.5572,-0.3758,10.1527
0.5682,-0.4346,10.3801,0.4862,-0.6571,10.3528,0.2223,-0.5999,10.2096,0.2025,-0.6239,10.1734,0.2566,-0.3849,10.2918
0.5439,-0.2041,10.1354,0.5488,-0.3797,10.1468,0.0923,-0.5806,10.4214,0.1921,-0.2847,10.0976,0.2495,-0.2776,10.1336
0.2894,-0.1561,10.4345,0.0935,-0.5263,10.3746,-0.0754,-0.4248,10.137,0.0608,-0.3468,10.2534,-0.0716,0.1286,10.2778
0.2191,-0.051,10.186,0.1376,-0.1887,10.2789,-0.1481,-0.1171,10.279,-0.0572,-0.1277,10.2899,0.0321,0.2719,10.0146
0.0241,0.1067,10.2382,-0.0546,-0.1653,10.2009,-0.4088,-0.0976,10.1955,-0.3625,0.1806,10.2286,-0.1129,0.0385,10.2592
-0.1174,0.3226,10.3458,-0.3361,0.0199,10.2056,-0.5423,0.2046,10.0409,-0.3509,0.231,10.2991,-0.3678,0.4376,10.2406
-0.3016,0.4629,10.1478,-0.3206,0.1738,10.116,-0.5698,0.2342,10.1417,-0.4995,0.4664,9.9936,-0.3668,0.5644,10.1675
-0.4925,0.6292,10.1602,-0.3773,0.3577,10.0396,-0.5422,0.2982,10.017,-0.5872,0.5746,10.0238,-0.4329,0.7097,10.0517
-0.273,0.5551,9.9135,-0.5498,0.4598,10.008,-0.8816,0.5667,10.0609,-0.671,0.7448,10.146,-0.4127,0.5599,10.0356
-0.4689,0.698,9.9867,-0.5089,0.5005,10.0245,-0.7286,0.4574,9.8721,-0.7973,0.745,10.2034,-0.5656,0.9489,9.8791
-0.3925,0.5178,9.8557,-0.4738,0.4303,9.9813,-0.9124,0.6574,9.8442,-0.8544,0.7947,10.0173,-0.4397,0.8921,9.8979
-0.2456,0.7416,9.764,-0.6416,0.4329,9.8763,-0.7965,0.5883,9.7359,-0.7719,0.6721,9.9296,-0.5646,0.8049,9.8616
-0.4399,0.4652,9.9259,-0.4731,0.4926,9.8387,-0.6488,0.4778,9.6581,-0.9317,0.7801,9.7543,-0.6143,0.6504,9.675
-0.181,0.4552,9.7064,-0.5175,0.3515,9.7042,-0.6539,0.3088,9.5427,-0.7189,0.6431,9.7018,-0.4356,0.4452,9.6921
-0.1795,0.3486,9.6052,-0.338,0.0184,9.6693,-0.5593,0.2891,9.5463,-0.6756,0.3942,9.6397,-0.4135,0.3958,9.8609
0.0627,0.3006,9.6795,-0.0965,-0.0417,9.7191,-0.5061,0.1845,9.7601,-0.4655,0.5185,9.6603,-0.2367,0.3987,9.7486
-0.0588,0.1527,9.6244,-0.2662,-0.1818,9.522,-0.2543,-0.0352,9.5003,-0.254,0.1119,9.6607,-0.1577,0.1434,9.5931
0.2041,-0.0086,9.5375,0.223,-0.4148,9.5913,-0.1377,-0.3294,9.4663,-0.2049,-0.0462,9.6129,-0.0232,-0.0418,9.6331
0.2229,-0.2222,9.6384,0.1887,-0.315,9.4077,0.0496,-0.3633,9.746,-0.1686,-0.3081,9.4327,0.2222,-0.2754,9.508
0.3866,-0.4889,9.5075,0.2568,-0.5354,9.4526,0.2004,-0.4218,9.607,0.1453,-0.3185,9.5775,0.3101,-0.3622,9.6023
0.5382,-0.4133,9.6734,0.55,-0.7233,9.4937,0.037,-0.4597,9.6751,0.4157,-0.3315,9.4953,0.3449,-0.5066,9.6267
0.5592,-0.4926,9.6691,0.6706,-0.9833,9.4815,0.1982,-0.6239,9.6392,0.2792,-0.3875,9.6178,0.5617,-0.5776,9.5651
0.8654,-0.693,9.5561,0.6119,-0.655,9.4792,0.3105,-0.6808,9.6233,0.5556,-0.518,9.6923,0.5171,-0.5023,9.5595
0.8575,-0.646,9.5017,0.8806,-0.793,9.7413,0.4916,-0.6594,9.6419,0.5771,-0.5534,9.8905,0.9425,-0.4896,9.7162
0.8204,-0.7296,9.7459,0.6766,-0.9601,9.8071,0.5364,-0.6733,9.6218,0.4341,-0.4467,9.9254,0.7503,-0.4766,9.5687
0.7185,-0.8035,9.7064,0.7151,-0.7749,9.7914,0.566,-0.4433,9.8983,0.5647,-0.5501,9.7983,0.573,-0.4022,9.789
0.9071,-0.4662,9.8683,0.7449,-0.4299,9.8692,0.5469,-0.4201,9.9137,0.4734,-0.1615,9.9111,0.5994,-0.4159,9.8998
0.5939,-0.2249,9.9034,0.6624,-0.3782,9.8454,0.2381,-0.3309,10.0309,0.392,-0.1362,9.8467,0.5041,-0.1281,9.8572
0.4785,-0.2235,10.1442,0.5368,-0.282,9.9496,0.3454,-0.1067,10.0267,0.2463,-0.0918,9.9094,0.4864,-0.0624,10.0752
0.5884,-0.0955,10.2131,0.5474,-0.1459,10.183,0.0837,-0.0051,10.1454,0.187,0.04,10.1041,0.3441,0.0779,9.9858
0.2966,0.2234,10.1735,0.1821,0.0828,10.097,0.1821,0.2329,10.1591,-0.0073,0.2912,10.1195,0.1914,0.3927,10.191
0.3171,0.3914,10.2236,0.1449,0.19,10.227,0.0134,0.2359,10.2235,-0.1321,0.4696,10.4145,0.0989,0.4004,10.1646
0.0686,0.4265,10.2044,0.1401,0.5468,10.0266,-0.3323,0.3816,10.268,-0.2032,0.4961,10.29,0.083,0.6379,10.2682
-0.0666,0.6592,10.3979,-0.2768,0.4171,10.1913,-0.5116,0.4587,10.3689,-0.5324,0.7903,10.3883,-0.0976,0.8141,10.1918
-0.0504,0.8813,10.2369,-0.2452,0.4565,10.2739,-0.6504,0.5641,10.2669,-0.5218,0.7243,10.2713,-0.1738,0.9356,10.3322
-0.0798,0.6032,10.3633,-0.3354,0.3837,10.3242,-0.5926,0.4566,10.3168,-0.5413,0.6788,10.1314,-0.5572,0.6606,10.2014
-0.105,0.6714,10.5124,-0.6185,0.4053,10.2464,-0.87,0.5489,10.3337,-0.8301,0.6009,10.4401,-0.4192,0.9475,10.225
-0.4523,0.6253,10.5056,-0.4149,0.3738,10.3259,-0.9487,0.3908,10.2765,-0.8799,0.5839,10.3172,-0.6598,0.7977,10.2469
-0.2587,0.2606,10.3986,-0.4927,0.0779,10.3303,-0.9298,0.2428,10.4248,-1.0681,0.6967,10.4207,-0.5889,0.7614,10.3451
-0.2762,0.4183,10.1867,-0.5882,0.216,10.1847,-0.9697,0.1784,10.2846,-1.0695,0.6986,10.2395,-0.698,0.6707,9.9834
-0.2784,0.2046,10.128,-0.619,-0.0308,10.1131,-1.0515,-0.1841,10.3631,-0.9928,0.3303,10.2384,-0.5139,0.434,10.2559
-0.2947,-0.1068,10.1566,-0.7052,-0.1429,10.0819,-0.9476,0.036,10.1807,-0.754,0.1977,10.2837,-0.4754,0.2579,10.2488
-0.2148,-0.2425,10.1315,-0.3691,-0.4916,9.9877,-0.8972,-0.2642,10.1043,-0.7512,0.154,9.9997,-0.1381,0.126,10.1785
0.1411,-0.4515,10.0324,-0.4615,-0.5499,10.0869,-0.6251,-0.4351,9.9849,-0.4001,-0.0731,10.0117,-0.0995,0.0904,9.8624
0.3715,-0.6223,10.0764,-0.2248,-0.91,10.1419,-0.6454,-0.6669,9.94,-0.4174,0.038,10.0374,-0.0944,-0.1853,10.0662
0.1699,-0.6821,9.9274,-0.3144,-1.0152,9.9267,-0.5212,-0.4314,9.9851,-0.3517,-0.1909,9.7977,0.0854,-0.2365,9.9746
0.3237,-0.7731,9.6825,-0.1934,-1.0783,9.7264,-0.3851,-0.7026,9.9617,-0.1152,-0.1596,9.9451,0.3998,-0.2066,9.8339
0.6443,-0.8507,9.74,0.0721,-0.9622,9.6651,-0.3041,-0.6393,9.8898,-0.0013,-0.2679,9.7082,0.5515,-0.3522,9.5252
0.6945,-0.9264,9.8226,-0.0253,-1.007,9.6149,-0.3036,-0.6471,9.9074,0.1339,-0.2685,9.5811,0.5974,-0.5443,9.6043
0.6446,-0.8479,9.6612,0.2371,-1.0615,9.6503,-0.0723,-0.6674,9.5984,0.4357,-0.2086,9.7176,1.0476,-0.4945,9.6335
0.7857,-0.7893,9.7844,0.3694,-0.8944,9.7875,-0.0614,-0.6507,9.6711,0.3538,-0.2124,9.7446,1.1234,-0.2533,9.4568
0.9267,-0.7128,9.826,0.3319,-0.7798,9.651,0.0997,-0.4237,9.7136,0.6928,-0.0398,9.4512,1.1502,-0.2292,9.4074
0.9676,-0.7843,9.4517,0.2853,-0.5617,9.6427,0.0727,-0.2151,9.5319,0.8033,0.1133,9.5884,1.222,-0.1848,9.5742
1.0838,-0.4141,9.4999,0.3183,-0.5253,9.2905,0.2343,-0.0176,9.5417,0.6943,0.2962,9.5512,1.0487,0.2582,9.7266
0.747,-0.3737,9.7132,0.3394,-0.2522,9.5758,0.2762,0.4398,9.4317,0.7409,0.5371,9.5685,1.1217,0.1184,9.4909
0.7854,0.0155,9.5109,0.3388,-0.1583,9.4845,0.1171,0.3711,9.6456,0.8105,0.4983,9.4082,1.1456,0.3477,9.7001
0.6447,-0.1209,9.9504,0.1238,0.0662,9.5151,-0.0655,0.6481,9.8033,0.5796,0.9616,9.7751,1.2079,0.5053,9.607
0.6318,-0.0723,9.8903,-0.2721,0.3135,9.739,0.0843,0.7586,9.7482,0.5962,0.9792,9.5778,0.9938,0.5522,9.6417
0.4048,-0.0013,9.8679,-0.4024,0.382,9.7233,-0.1541,0.9215,9.6425,0.5645,0.876,9.7732,1.0113,0.6779,9.615
0.1883,0.2455,9.8425,-0.3266,0.3085,9.9503,-0.2344,0.9147,9.8357,0.5138,1.0699,9.9258,0.6519,0.5834,9.8349
-0.0336,0.0863,9.8512,-0.5877,0.5875,9.8111,-0.3894,1.1726,9.902,0.218,1.0006,9.7366,0.5562,0.5502,9.7814
-0.2837,0.0558,9.9208,-0.594,0.6627,9.9606,-0.559,1.0614,9.9386,0.2496,1.009,9.8794,0.4577,0.5567,9.9257
-0.3256,0.1101,9.9554,-0.9247,0.2214,9.7353,-0.6452,1.0029,9.9793,0.0334,1.0302,10.042,0.2473,0.3364,9.8372
-0.672,0.174,9.8704,-1.1259,0.5657,9.8055,-0.5783,0.8907,10.1162,-0.0625,0.832,9.6306,0.2638,0.3026,10.0893
-0.7242,-0.2054,9.9291,-1.1346,0.3979,9.9356,-0.7583,0.7471,10.0236,-0.0783,0.7583,9.9082,0.1412,0.0935,9.8985
-0.6891,-0.0893,10.0566,-1.2451,0.2442,10.1146,-0.6341,0.7191,9.9063,-0.2198,0.27,9.9515,0.0743,-0.006,10.0026
-0.7144,-0.3066,9.9335,-1.0105,0.1718,9.8242,-0.7556,0.2795,10.0857,-0.0825,0.1969,10.1508,-0.2584,-0.3014,9.901
-1.1449,-0.5253,10.1282,-0.9717,0.1227,10.1807,-0.7265,0.3712,9.9503,-0.2066,0.0858,9.9885,-0.3143,-0.2583,9.9428
-1.0694,-0.7767,10.0779,-1.085,-0.2001,9.9332,-0.6143,0.1703,10.0256,-0.1414,-0.111,10.0008,-0.1578,-0.4915,10.1791
-0.8462,-0.7961,10.0691,-1.0598,-0.5392,10.09,-0.7542,0.1188,10.2183,-0.0653,-0.2465,10.0038,-0.335,-0.728,9.908
-1.0318,-0.8163,9.9489,-1.1805,-0.2517,9.9667,-0.3544,-0.051,9.8685,-0.2074,-0.3896,9.8199,-0.3173,-0.8421,9.7919
-0.8335,-0.924,9.8147,-0.8234,-0.3675,9.8041,-0.4498,-0.2433,9.9846,0.0526,-0.5815,10.0472,-0.2889,-0.8071,9.9248
-0.7722,-1.004,9.8404,-0.6165,-0.3967,9.8427,-0.392,-0.3165,9.9496,0.3032,-0.4858,10.0032,-0.2501,-1.09,9.8403
-0.3312,-0.8641,9.7336,-0.5386,-0.5741,9.9475,-0.0411,-0.2962,9.7012,0.2718,-0.6617,9.9167,-0.0053,-1.177,9.8156
-0.3503,-0.7427,9.8032,-0.3618,-0.477,9.8558,0.1512,-0.1846,9.8689,0.4277,-0.6549,9.9211,-0.0163,-0.9099,9.8119
-0.3126,-0.6323,9.6392,-0.1443,-0.2575,9.8149,0.3888,-0.3351,9.6318,0.576,-0.4022,9.6436,0.2754,-1.0914,9.569
-0.152,-0.6813,9.4811,-0.2192,-0.1785,9.6071,0.6402,-0.042,9.6651,0.6966,-0.6306,9.5921,0.3411,-0.778,9.5978
-0.0093,-0.3641,9.5973,0.05,-0.0315,9.7224,0.4796,0.0479,9.5029,0.7012,-0.2065,9.6247,0.5742,-0.6139,9.7135
0.0973,-0.0684,9.4946,0.1846,0.2931,9.8088,0.7047,0.1665,9.4474,1.1145,-0.1881,9.4976,0.3767,-0.4241,9.6146
0.0809,-0.1996,9.3283,0.4101,0.2425,9.7907,0.8351,0.1506,9.3903,0.8947,-0.0116,9.3666,0.3452,-0.3589,9.3835
0.2028,0.0708,9.3636,0.4057,0.5303,9.3777,0.874,0.474,9.4937,0.9632,-0.0848,9.5511,0.5017,-0.1486,9.3456
0.2147,0.2472,9.3361,0.4999,0.6428,9.6369,0.7466,0.4007,9.3431,1.1641,0.4865,9.39,0.6309,-0.0951,9.3704
0.2928,0.4406,9.3038,0.639,0.704,9.3432,0.6965,0.7358,9.4399,1.0619,0.2538,9.3529,0.6156,0.2363,9.3296
0.3165,0.4731,9.3027,0.4863,0.9871,9.4592,0.8017,0.6312,9.3622,0.9809,0.4757,9.3061,0.6448,0.364,9.3432
0.323,0.5782,9.3625,0.5026,0.8566,9.3042,0.8051,0.7201,9.4904,0.9244,0.2927,9.3447,0.4695,0.5718,9.2981
0.3097,0.7764,9.3809,0.4037,0.8144,9.371,0.6453,0.7241,9.2258,0.5287,0.6999,9.4553,0.2302,0.4332,9.3327
0.0386,0.7962,9.2855,0.2291,0.7495,9.3117,0.5468,0.8367,9.3954,0.5357,0.5858,9.3948,0.1685,0.6199,9.3973
-0.0819,0.6418,9.3506,0.153,0.7467,9.3864,0.3982,0.6439,9.4005,0.3171,0.5282,9.4756,0.1252,0.4316,9.3612
-0.2019,0.5139,9.441,0.1565,0.7037,9.3804,0.4713,0.5687,9.3915,0.1883,0.4269,9.4113,0.1695,0.1797,9.398
-0.2127,0.4226,9.634,-0.17,0.4051,9.5546,0.3394,0.4901,9.4109,-0.0386,0.3161,9.3073,-0.0727,0.2562,9.391
-0.2078,0.3741,9.3974,-0.3918,0.2415,9.4291,-0.1729,0.4885,9.3429,-0.1819,-0.113,9.4757,-0.3255,0.0662,9.6476
-0.5456,-0.1084,9.5853,-0.4489,0.1386,9.5455,-0.1851,0.2259,9.4967,-0.1744,0.0928,9.5413,-0.2128,-0.0488,9.486
-0.7097,-0.2354,9.5515,-0.4161,0.2379,9.5667,-0.367,-0.0466,9.6852,-0.4673,-0.2313,9.5226,-0.4825,-0.1368,9.6537
-0.7617,-0.0318,9.7517,-0.6691,-0.1659,9.795,-0.2528,-0.1968,9.7311,-0.3553,-0.3789,9.7712,-0.7868,-0.3649,9.7264
-0.7125,-0.5753,9.5858,-0.8152,-0.3903,9.6135,-0.504,-0.3708,9.815,-0.6316,-0.4595,9.6195,-0.6321,-0.4298,9.8002
-0.735,-0.5078,9.8067,-0.6284,-0.5491,9.8924,-0.6352,-0.4166,9.9366,-0.648,-0.6182,9.7119,-0.523,-0.6841,9.6573
-0.7938,-0.7684,9.976,-0.7575,-0.5021,9.9125,-0.4457,-0.6644,9.9254,-0.6354,-0.7043,9.8168,-0.573,-0.8428,9.8483
-0.6772,-0.7523,9.8048,-0.7339,-0.6647,9.9603,-0.4372,-0.3745,9.8007,-0.6355,-0.8387,9.8937,-0.7281,-0.8579,10.0068
-0.8691,-0.7296,9.9862,-0.6154,-0.5631,9.9486,-0.3768,-0.528,9.9322,-0.5046,-0.5927,10.0659,-0.6257,-0.75,9.9869
-0.6298,-0.6336,9.9521,-0.7069,-0.7046,10.1442,-0.2793,-0.3641,10.0202,-0.3342,-0.6532,10.1697,-0.6983,-0.8162,10.0391
-0.4669,-0.6427,10.0219,-0.6266,-0.4603,10.0144,-0.2219,-0.3949,10.1081,-0.1318,-0.4414,9.9731,-0.3753,-0.4363,9.922
-0.6136,-0.3107,9.9658,-0.2978,-0.4584,10.1623,-0.1136,-0.3427,10.1559,-0.1481,-0.4852,9.986,-0.034,-0.6479,10.1187
-0.4311,-0.2649,10.0665,-0.1838,-0.1937,9.9284,-0.1674,-0.1935,10.0985,0.039,-0.3999,10.134,-0.2119,-0.4783,10.0592
-0.3022,-0.1554,9.9267,-0.2115,0.2898,10.0173,0.1741,-0.0555,9.9433,0.2101,-0.2321,10.1373,0.0292,-0.4278,10.169
0.0142,-0.1417,10.1567,-0.0787,0.3146,9.8559,0.3878,0.2063,10.1879,0.0786,0.0746,10.0098,0.1889,-0.1802,10.0236
0.0415,0.2003,10.01,0.3649,0.3259,9.9856,0.3077,0.3912,10.0886,0.3374,0.023,9.9818,0.4372,0.1347,10.1497
0.1526,0.3401,9.8789,0.218,0.7483,9.9551,0.5552,0.528,10.031,0.6732,0.2279,9.8589,0.2392,0.209,9.9457
0.4608,0.4939,9.9765,0.466,0.8341,9.8479,0.6317,0.6309,9.9444,0.8711,0.4094,9.7836,0.5179,0.3295,9.9726
0.444,0.6612,9.8419,0.4525,0.8705,9.9213,0.6937,0.6293,9.7915,0.7133,0.4536,9.8401,0.5641,0.3177,9.8071
0.5721,0.7099,9.6945,0.5476,0.7209,9.6849,0.8243,0.6933,9.6309,0.8271,0.6188,9.6474,0.8204,0.4878,9.8965
0.3294,0.7823,9.6186,0.4874,0.8514,9.7824,0.8315,0.7775,9.7066,0.8855,0.5648,9.7231,0.5477,0.4571,9.862
