sensor1_x,sensor1_y,sensor1_z,sensor2_x,sensor2_y,sensor2_z,sensor3_x,sensor3_y,sensor3_z,sensor4_x,sensor4_y,sensor4_z,sensor5_x,sensor5_y,sensor5_z
-0.2081,-0.0744,9.9073,0.0549,0.137,9.5502,0.2033,0.0948,9.7548,0.3089,0.0572,9.6037,-0.0058,-0.0874,9.5176
-0.3341,0.1196,9.5871,0.1709,0.1268,9.639,0.2745,0.4176,9.6506,0.2743,-0.1425,9.7779,-0.1305,-0.2362,9.567
-0.2757,-0.0016,9.8165,-0.1685,0.3483,9.4772,0.2844,0.2182,9.7459,0.2486,-0.0121,9.5302,-0.1407,-0.2343,9.7074
-0.2888,0.0241,9.6792,-0.0019,0.3261,9.693,0.1554,0.0458,9.6269,0.3033,-0.1238,9.7185,-0.3179,-0.316,9.6972
-0.3417,0.1334,9.658,-0.209,0.3727,9.7039,0.3081,0.2003,9.6015,0.1494,-0.0537,9.625,-0.294,-0.0474,9.7194
-0.3268,0.1228,9.5921,-0.029,0.2437,9.6063,0.3925,0.0262,9.6121,0.1949,-0.3891,9.7762,-0.2326,-0.3429,9.6166
-0.441,0.1417,9.6033,0.1964,0.3809,9.5287,0.2786,0.0234,9.5251,0.1204,-0.2277,9.6838,-0.1884,-0.2181,9.5534
-0.3725,-0.0626,9.5473,0.1502,0.3005,9.6567,0.3533,0.1146,9.6586,0.1756,-0.1605,9.7306,-0.1084,-0.482,9.6899
-0.4621,0.2108,9.4656,0.2152,0.3417,9.4743,0.4666,0.1113,9.7318,0.2015,-0.4964,9.5354,-0.2247,-0.2201,9.596
-0.3164,0.0412,9.569,0.0882,0.4289,9.7204,0.5351,-0.0109,9.6016,0.3078,-0.2452,9.6648,-0.1613,-0.337,9.6468
-0.5258,0.2505,9.3573,-0.0458,0.334,9.5925,0.468,-0.0118,9.6121,0.1025,-0.1561,9.6496,-0.3591,-0.2804,9.5941
-0.3177,0.1778,9.6446,0.173,0.2534,9.4489,0.567,0.0955,9.5013,-0.0497,-0.324,9.6268,-0.3376,-0.2269,9.4835
-0.5173,0.093,9.5253,0.3228,0.2498,9.7189,0.3425,-0.0095,9.5788,0.1166,-0.4618,9.8393,-0.4812,-0.1544,9.8064
-0.5427,0.2466,9.6409,0.1593,0.4971,9.6291,0.5569,-0.1136,9.4799,0.1493,-0.4632,9.5843,-0.3758,0.016,9.4368
-0.4086,0.3469,9.6852,0.3144,0.2086,9.683,0.5168,-0.059,10.0026,0.0596,-0.2905,9.6024,-0.4364,-0.2308,9.4868
-0.3408,0.3775,9.6478,0.3362,0.5629,9.7562,0.5709,-0.014,9.6336,0.0216,-0.6583,9.5209,-0.4722,-0.2872,9.5612
-0.3976,0.4173,9.5593,0.2879,0.3183,9.5879,0.4548,-0.121,9.5628,0.0853,-0.5739,9.5663,-0.485,-0.269,9.5416
-0.2551,0.3473,9.6491,0.3636,0.1727,9.5996,0.5709,-0.3381,9.8433,-0.1986,-0.2999,9.6753,-0.66,-0.0069,9.5837
-0.2481,0.497,9.6181,0.4363,0.1921,9.7627,0.6328,-0.269,9.5476,-0.0414,-0.573,9.5335,-0.5971,-0.1625,9.6556
-0.3188,0.4481,9.7744,0.2546,0.2889,9.7059,0.4861,-0.4721,9.8358,-0.1493,-0.5585,9.7276,-0.5539,-0.0767,9.9519
-0.2993,0.3787,9.7366,0.3671,0.2469,9.5975,0.599,-0.285,9.7356,-0.0518,-0.5935,9.7579,-0.6201,0.0289,9.6187
-0.1583,0.3411,9.7265,0.4762,0.4293,9.7459,0.4952,-0.3162,9.9678,-0.1686,-0.5417,9.8907,-0.6467,0.1101,9.9007
-0.2399,0.4721,9.6475,0.486,0.1456,9.771,0.5112,-0.4319,9.7104,-0.2783,-0.4288,9.632,-0.3814,0.124,9.5694
-0.1296,0.4592,9.7704,0.5315,0.2162,9.6367,0.4032,-0.2297,9.8374,-0.3639,-0.3867,9.7947,-0.6739,-0.0439,9.6369
-0.0315,0.3917,9.7489,0.4835,0.1576,9.8193,0.4128,-0.4321,9.7144,-0.3957,-0.5624,9.7477,-0.5336,-0.0201,9.8007
0.0039,0.5993,9.8206,0.5851,0.3272,9.8088,0.3136,-0.6052,9.765,-0.4071,-0.4547,9.7397,-0.7222,0.182,9.8372
0.0389,0.5419,9.8342,0.4721,0.2142,9.7584,0.4454,-0.4291,9.5162,-0.4062,-0.4744,9.7439,-0.6151,0.3367,9.7358
-0.0453,0.3358,9.8022,0.6201,0.286,9.9379,0.242,-0.4529,9.8549,-0.1538,-0.3651,9.8872,-0.555,0.4026,9.69
0.1969,0.5552,9.7893,0.7134,-0.1242,9.9112,0.1662,-0.3686,9.7996,-0.57,-0.3163,9.6305,-0.5342,0.3209,9.7773
0.1203,0.443,9.914,0.6576,-0.0486,9.8809,0.2666,-0.4102,9.8876,-0.3897,-0.4012,9.8429,-0.5001,0.2868,9.818
0.1406,0.4807,9.9748,0.5343,-0.1921,9.7217,-0.0144,-0.4697,9.8708,-0.4944,-0.28,10.0462,-0.5112,0.3979,9.9586
0.2369,0.1818,9.8095,0.7265,-0.1465,10.0424,0.2371,-0.5787,9.8587,-0.5918,-0.0282,9.9013,-0.2894,0.2622,10.0283
0.3068,0.385,10.0532,0.6564,-0.0761,9.8909,0.1167,-0.4028,9.9665,-0.4801,-0.2169,9.9436,-0.3058,0.2005,10.0486
0.23,0.3728,9.958,0.4828,-0.2086,10.0537,0.0326,-0.4896,9.9559,-0.4867,-0.0607,9.7363,-0.2519,0.4755,10.0579
0.2832,0.147,10.0356,0.5513,-0.2054,9.9551,0.153,-0.5129,10.1412,-0.579,-0.147,10.084,-0.302,0.5202,9.8933
0.2306,0.3946,9.9829,0.6052,-0.0799,9.8272,-0.1565,-0.5885,9.866,-0.6014,-0.058,10.0656,-0.3698,0.3864,10.1277
0.2981,0.3243,10.1258,0.5464,-0.3197,10.1368,-0.0176,-0.3896,9.9166,-0.4533,-0.0851,10.0646,-0.1866,0.2686,10.0977
0.0739,0.382,9.935,0.5772,-0.4135,10.1259,-0.1692,-0.3003,10.0302,-0.6076,-0.091,10.0183,-0.2689,0.4902,9.8636
0.4532,0.1725,10.0319,0.2713,-0.215,10.0929,0.0084,-0.5563,10.0375,-0.424,-0.0603,9.946,-0.235,0.5213,10.0746
0.328,0.1178,9.959,0.3788,-0.2337,9.9571,-0.2584,-0.4473,10.0405,-0.4011,-0.1428,10.1654,-0.0372,0.3506,10.0417
0.3375,0.2904,10.134,0.1976,-0.3757,10.093,-0.2585,-0.4652,10.0413,-0.5816,0.0118,9.9636,0.0669,0.2786,10.0041
0.5679,0.071,10.1972,0.3269,-0.2515,10.0096,-0.1648,-0.3896,10.1978,-0.56,0.0574,9.9413,-0.0154,0.4258,9.9755
0.3398,0.1662,10.0156,0.2307,-0.3626,9.9496,-0.2609,-0.2825,10.1378,-0.467,0.0778,10.2035,-0.0828,0.4478,9.9329
0.4181,0.2131,9.9065,0.3965,-0.1696,10.097,-0.506,-0.3768,10.0254,-0.3762,0.171,10.0545,-0.0629,0.1909,10.166
0.3672,0.1445,9.8843,0.0954,-0.3365,10.1361,-0.1419,-0.3714,10.088,-0.2908,-0.0837,10.0758,0.0984,0.4339,10.052
0.3737,-0.0716,10.0521,0.3082,-0.3116,10.1208,-0.1568,-0.1907,10.1276,-0.4036,0.1869,9.9081,0.1339,0.2278,9.8865
0.2879,0.0441,10.028,0.0932,-0.1997,9.9266,-0.288,-0.1943,9.7574,-0.2876,0.0976,9.9547,0.032,0.1456,10.0172
0.223,0.0258,10.0517,0.1111,-0.4133,9.8423,-0.1266,-0.1288,9.9879,-0.1464,0.2667,9.9191,0.0063,0.2196,9.8551
0.2526,0.0664,10.0053,0.1907,-0.2083,9.8762,-0.1571,-0.1042,9.9702,-0.494,0.0452,9.8583,0.1835,0.152,9.934
0.3872,-0.0002,10.0931,0.1839,-0.1102,10.1428,-0.2471,-0.1436,9.8968,-0.103,0.1108,10.0293,0.0377,0.2153,9.9122
0.3677,0.1364,9.9415,0.2949,-0.261,10.0055,-0.4053,-0.1349,9.7814,-0.1909,0.0967,9.6937,0.0751,0.3327,9.9515
0.1115,-0.0533,9.9013,0.0084,-0.4311,9.8783,-0.082,-0.1636,10.0518,-0.1501,0.1182,9.988,0.1245,0.3686,10.1103
0.1368,0.052,10.0327,-0.0779,-0.1994,9.8873,-0.4298,-0.3026,9.9563,-0.1724,0.1655,10.2145,0.0717,0.1203,9.8241
0.2201,-0.0834,9.9742,-0.069,-0.041,9.7826,-0.1186,-0.0319,10.027,-0.3402,0.0131,9.9772,0.1038,0.0886,9.7704
0.16,0.0021,9.9071,0.1782,-0.2928,9.9288,-0.0906,-0.2084,9.8775,-0.1446,0.2229,9.7639,0.2115,0.0792,9.8917
0.2106,-0.0037,9.8847,-0.0013,-0.2111,9.873,-0.126,-0.1441,10.0818,-0.0303,0.2791,9.9653,0.2278,-0.0711,9.8077
0.0762,0.1513,10.0154,0.0666,-0.1567,9.9038,-0.104,-0.0265,9.9455,-0.3134,-0.1234,10.1347,-0.1938,0.1946,9.9852
0.2745,0.2308,9.7611,0.007,-0.1815,9.8621,-0.0595,-0.2918,9.9235,-0.3232,0.0836,9.7525,0.0829,0.1747,9.9776
0.1081,0.096,9.9401,-0.1323,-0.2911,9.8669,-0.0006,-0.2867,10.0958,-0.1741,0.1801,9.9624,0.0285,0.0694,9.992
0.1025,0.2737,9.8713,0.0886,-0.1422,9.6892,-0.127,-0.2122,10.0525,-0.0255,0.0157,9.8171,-0.206,0.2297,9.8106
0.2087,0.221,9.7076,0.0014,0.0415,9.7652,-0.3581,-0.2281,9.8213,-0.131,0.1174,9.7612,0.0545,0.1948,9.8504
0.0329,0.1754,10.0114,0.11,-0.0172,9.8484,-0.0406,-0.1395,9.8429,-0.0307,0.1446,9.8434,0.0633,0.1648,9.9618
0.18,-0.0543,9.7858,0.0603,-0.0336,9.985,-0.1831,-0.1618,9.586,-0.1026,0.0517,9.7805,-0.0384,0.1552,9.9459
0.264,0.042,9.8673,0.1488,-0.1829,9.9118,-0.3534,-0.1751,10.0022,-0.187,0.1061,9.993,0.0529,0.1275,9.7245
0.1139,0.134,9.8412,-0.1512,-0.2612,9.9309,-0.1545,-0.3401,9.8342,-0.1362,0.0075,9.8103,0.1099,0.0502,10.0594
0.1388,0.1663,10.0756,0.0614,-0.1568,9.7578,0.025,-0.2245,9.8731,-0.176,0.0266,9.743,-0.104,0.0624,9.7481
0.1703,0.0698,9.9021,0.1188,-0.2138,9.8291,-0.1021,-0.1869,9.8892,-0.2157,0.0072,9.9794,0.0345,0.1681,10.0495
0.1615,0.0979,9.8964,0.22,-0.1499,9.8599,-0.0407,-0.1242,9.6843,-0.3088,-0.0685,9.902,0.0374,-0.035,9.6332
0.1434,0.0628,9.9826,0.0957,-0.1803,9.6811,-0.2565,0.0163,9.7508,-0.2168,0.1235,9.9091,-0.0947,0.292,9.8581
0.0447,-0.03,9.8746,0.0938,-0.0815,9.8084,-0.1629,-0.0172,9.9071,-0.2313,0.1402,9.8034,-0.0655,0.1268,9.7493
0.1476,0.1408,9.9248,0.1164,-0.1423,9.7446,-0.0966,-0.2195,10.0225,-0.1373,0.0075,9.9592,-0.1121,0.2365,9.7475
0.1244,-0.0883,9.9625,-0.142,-0.1064,9.8629,-0.3034,-0.0844,9.7001,-0.1276,0.0966,9.8728,0.0946,0.0584,9.8583
0.2678,0.0368,9.8598,0.1482,-0.2519,9.9559,-0.1392,-0.1111,9.9496,-0.2439,0.13,10.0292,0.0587,0.2324,9.9866
0.1716,0.099,9.8775,0.1953,-0.1816,9.8004,-0.2159,-0.1766,9.758,-0.2311,0.1583,9.9255,-0.0002,0.0313,9.8661
0.1648,-0.0099,9.8835,0.1709,-0.2254,9.8528,-0.0827,-0.3453,10.1593,-0.2783,0.1629,9.8405,-0.0237,-0.1035,9.8497
0.1127,-0.1597,9.8665,0.0144,-0.0706,9.981,0.0205,-0.3572,9.953,-0.1462,-0.0194,9.9599,0.1294,0.0531,9.9802
0.1296,-0.0448,9.9803,0.129,-0.1039,9.8347,-0.1866,-0.0187,9.9157,-0.1003,0.1341,9.9142,0.1328,0.1889,9.8954
0.2711,0.0312,9.8478,0.0996,-0.102,9.707,-0.3024,-0.3753,9.8669,-0.1278,0.1209,9.8578,0.0688,0.1193,9.8335
0.1735,-0.0452,9.921,0.0522,-0.1538,10.0006,-0.099,-0.0482,9.8681,-0.2111,0.0994,9.9001,0.0734,-0.0773,9.8231
0.3303,0.1032,9.9853,-0.1286,-0.2117,9.8547,0.0173,-0.219,9.9095,-0.2268,0.3171,10.0187,-0.0409,0.094,10.1103
0.2776,0.1601,9.6608,0.0447,-0.1263,9.9709,-0.1981,-0.1953,9.8571,-0.1863,0.0006,9.9362,0.1091,0.162,9.829
0.0606,-0.0399,9.9112,0.2148,-0.0701,9.9378,-0.2723,-0.1858,9.6707,-0.0319,0.2461,9.8097,0.2712,0.1699,9.9338
0.0818,-0.0506,9.9306,-0.0908,-0.1805,10.0313,-0.1152,-0.048,9.908,-0.2256,0.0757,9.8946,0.0922,0.2404,9.9022
0.2287,0.1906,9.9267,0.0757,-0.0639,9.8272,-0.2044,-0.074,10.0177,-0.1918,0.1866,9.8944,0.1164,0.0641,9.8494
0.1525,-0.0451,9.9337,0.0672,-0.2247,9.9373,-0.1548,0.1792,9.8542,-0.1373,0.0875,9.9358,0.0372,-0.0501,9.6847
0.1888,-0.0973,10.0877,0.209,-0.3699,9.8025,-0.0391,-0.1604,9.8974,-0.0778,0.0335,9.8856,0.2445,0.1742,9.9149
0.2061,0.0902,9.8119,-0.0935,-0.1389,9.8431,-0.2578,0.0563,9.9256,0.1317,0.2843,9.8352,0.1834,0.0202,9.9987
-0.0158,-0.2109,10.0029,0.0571,-0.3123,9.8344,-0.2319,-0.1855,9.9236,0.1268,0.0723,9.9991,-0.0936,0.0264,10.0137
0.0263,-0.0454,9.9405,-0.0501,-0.3227,9.9225,-0.1049,-0.0486,9.8629,-0.1315,0.0202,9.9556,-0.0148,0.2142,9.8612
0.2828,0.0184,9.9057,0.0935,-0.1079,9.9161,-0.0849,0.1305,9.7857,-0.1616,-0.0246,9.8091,0.0617,0.1641,9.8785
0.3615,0.0705,9.7934,0.0254,-0.0966,9.8254,-0.3385,-0.129,9.739,-0.2501,0.2621,9.9688,0.0751,0.1408,9.9448
0.2487,0.0116,10.1528,0.0814,-0.2627,9.8831,-0.1991,-0.0555,9.9261,-0.0374,0.0366,9.9441,0.084,0.0752,10.0524
0.1141,-0.0415,10.0181,-0.0112,-0.3675,10.0018,-0.1617,-0.1902,9.7513,-0.2489,0.1359,9.8305,0.0811,0.0503,9.9633
0.0959,-0.062,9.8435,0.1765,-0.1668,9.9138,-0.0294,-0.0235,9.8502,-0.0173,0.2012,9.8026,-0.0306,0.2904,9.8936
0.2437,0.0532,9.8699,0.0952,-0.2899,9.9334,-0.1034,-0.0357,9.792,-0.2464,0.0807,9.9001,0.1517,0.1924,9.9833
0.2601,-0.0376,9.8236,0.0673,-0.2103,9.8488,-0.0453,-0.1475,10.0898,-0.2421,0.1322,9.8818,0.1474,0.1747,9.9973
0.1399,0.04,9.7651,-0.0637,-0.0843,9.6981,-0.2983,-0.1434,10.0391,-0.2333,0.0921,9.8522,-0.0029,0.0538,9.8954
0.2417,-0.1091,9.882,0.1303,-0.3186,9.9606,-0.1318,-0.0502,10.0609,-0.2001,0.0464,9.8471,0.249,-0.0098,9.8625
0.1329,-0.0097,9.8645,0.1099,-0.4699,9.7568,-0.2138,-0.1999,10.0804,-0.1563,-0.0084,9.9397,-0.0156,0.3634,9.8061
0.2731,-0.0089,10.0158,0.1015,-0.2586,9.9725,-0.3812,-0.08,9.8612,-0.3765,0.0273,9.9394,0.0637,0.1293,10.0127
0.2306,0.0038,10.0642,0.1496,-0.0938,9.8338,-0.2311,-0.1191,9.8163,-0.1003,0.0496,9.8922,0.021,0.2444,10.0829
0.1611,-0.0095,9.9305,0.0467,-0.3893,9.7472,-0.2087,-0.0998,9.8627,-0.301,-0.0224,9.9256,0.0409,0.2679,9.9506
0.117,-0.0182,9.9533,0.0424,-0.1066,9.8976,-0.2931,-0.1723,9.942,-0.331,0.2194,9.9439,0.2583,0.2411,9.8215
0.5254,-0.0747,10.1843,0.0532,-0.3476,10.2004,-0.2864,-0.3166,10.1742,-0.2355,-0.1451,9.8995,0.1682,0.2574,9.9426
0.3506,-0.0035,9.9974,-0.0695,-0.3675,9.9369,-0.36,-0.1628,10.1315,-0.1989,0.0977,10.1551,0.2475,0.2783,9.7482
0.4574,-0.0489,9.8292,0.084,-0.2878,10.0117,-0.4081,-0.1266,9.9136,0.0412,0.175,9.9347,0.18,0.2405,9.9617
0.3829,0.0305,9.9775,0.1445,-0.2746,10.1634,-0.1774,-0.1995,9.7343,-0.3518,0.3316,9.8257,0.2673,0.3304,10.149
0.6324,0.0233,9.9728,-0.1161,-0.1654,10.0711,-0.5231,-0.0246,9.8801,-0.1793,0.2147,10.1147,0.2448,0.2788,10.1884
0.2488,-0.1158,10.024,0.0058,-0.3834,10.1386,-0.4154,-0.1508,10.0636,-0.2743,0.2577,10.1225,0.3158,0.3825,9.9854
0.418,-0.0819,9.9407,-0.0041,-0.4412,9.9094,-0.3893,0.0012,10.1999,-0.2279,0.1745,9.953,0.3742,0.2594,10.1784
0.458,-0.2457,9.9127,-0.0745,-0.3627,9.9403,-0.4157,0.0909,9.9827,-0.2283,0.2494,10.0573,0.3302,0.2737,9.8112
0.5118,-0.2845,9.8538,-0.0258,-0.3112,10.0671,-0.4561,0.0023,10.0504,-0.0528,0.2416,10.0427,0.3107,0.3466,9.8537
0.3275,-0.2744,9.9022,-0.075,-0.4161,9.8163,-0.6,0.0511,9.9401,-0.1654,0.3267,10.064,0.3801,0.2802,10.0736
0.4713,-0.3683,10.0096,-0.2713,-0.3296,9.9321,-0.4072,0.2465,10.1805,0.0617,0.3775,9.9915,0.6404,0.2991,9.9824
0.2257,-0.3275,9.9709,-0.1403,-0.4706,9.9461,-0.3834,-0.002,9.785,-0.0643,0.1412,9.9689,0.5513,0.2103,9.9163
0.4675,-0.1291,10.1095,-0.2232,-0.2829,10.0553,-0.5155,0.0487,9.9721,-0.1176,0.5298,9.9384,0.4677,0.1829,10.0881
0.3962,-0.1515,9.9586,-0.2741,-0.3218,10.0108,-0.5359,0.0645,9.8575,-0.0746,0.4759,9.811,0.5193,0.0736,10.1157
0.3217,-0.4249,9.9591,-0.1978,-0.2924,9.9144,-0.4228,0.2626,9.9719,0.1691,0.3711,9.9404,0.5219,0.1259,10.1421
0.3877,-0.2337,10.0482,-0.4538,-0.2685,9.8891,-0.6285,0.1248,9.8522,0.0431,0.6657,9.9736,0.4668,0.2043,10.1165
0.1519,-0.2208,9.7841,-0.4488,-0.3127,10.0493,-0.7448,0.2861,10.064,0.1348,0.56,9.7742,0.4997,0.1544,9.9874
0.3057,-0.3627,10.0276,-0.3163,-0.0833,9.9439,-0.5725,0.1426,9.9271,0.0356,0.2547,10.2246,0.5647,0.0651,9.9477
0.1478,-0.4242,9.8446,-0.4682,-0.2629,9.9136,-0.458,0.2688,9.9363,0.1171,0.5905,9.8446,0.4551,0.1263,9.7756
0.1442,-0.6418,9.8849,-0.4358,-0.2994,9.7182,-0.5124,0.5029,9.8674,0.2841,0.5347,10.0084,0.7476,-0.036,9.7746
0.1331,-0.3297,9.8347,-0.5341,-0.3127,10.0039,-0.1168,0.2505,9.8826,0.2336,0.5493,10.0284,0.5801,-0.1075,9.8489
0.1625,-0.4965,10.0015,-0.6285,-0.1449,9.7641,-0.5075,0.401,9.887,0.254,0.4365,9.9821,0.6536,0.0083,9.9446
0.1523,-0.5247,9.9171,-0.5603,-0.1545,9.889,-0.4295,0.5638,9.8117,0.2458,0.4748,9.9063,0.4758,-0.026,9.6112
-0.16,-0.5631,9.833,-0.4659,-0.2034,9.8065,-0.2663,0.4156,9.7853,0.2842,0.4498,9.6727,0.4891,-0.4268,9.5796
-0.0619,-0.4571,9.9062,-0.5423,0.1377,9.7255,-0.3479,0.5839,9.7509,0.3885,0.2731,9.736,0.4467,-0.2898,9.7806
-0.0993,-0.5862,9.7614,-0.7193,-0.1147,9.8468,-0.0912,0.4301,9.7314,0.4097,0.3352,9.8675,0.6625,-0.0875,9.7489
-0.2056,-0.5662,9.7512,-0.7899,-0.0656,9.8111,-0.2466,0.3535,9.5977,0.4877,0.0131,9.7814,0.4334,-0.1661,9.6524
-0.2186,-0.5019,9.5751,-0.6601,0.2693,9.8227,-0.1736,0.5525,9.6848,0.6421,0.3803,9.8299,0.2514,-0.2889,9.66
-0.4332,-0.3558,9.6246,-0.5758,-0.0564,9.6461,-0.2947,0.569,9.6034,0.5714,0.3104,9.6507,0.3398,-0.3029,9.6079
-0.2472,-0.5605,9.7644,-0.6161,0.1569,9.6787,-0.1714,0.4459,9.6103,0.4884,0.1238,9.7255,0.4375,-0.3934,9.6791
-0.268,-0.5049,9.4769,-0.6069,0.2622,9.6519,0.0797,0.4269,9.642,0.5544,0.0751,9.6294,0.5177,-0.5584,9.467
-0.1656,-0.4975,9.6487,-0.4956,0.0914,9.816,-0.0248,0.5255,9.4723,0.5046,0.0534,9.6322,0.1676,-0.382,9.4998
-0.5255,-0.3428,9.787,-0.4209,0.379,9.5699,0.1745,0.4776,9.6554,0.8047,0.2225,9.5795,0.1856,-0.5529,9.6155
-0.3342,-0.4493,9.5489,-0.4556,0.1195,9.6337,0.0673,0.2983,9.5503,0.4994,0.0636,9.7683,0.1989,-0.3662,9.4465
-0.3627,-0.0466,9.5877,-0.2923,0.2623,9.5298,0.1787,0.3133,9.5738,0.5791,-0.0356,9.7329,0.227,-0.4101,9.6982
-0.264,-0.2651,9.5473,-0.423,0.2066,9.782,0.0879,0.4361,9.5715,0.3437,-0.2468,9.676,0.2183,-0.3932,9.6624
-0.3157,-0.1259,9.7638,-0.2612,0.187,9.7671,0.151,0.268,9.7973,0.4366,0.0075,9.4424,0.0879,-0.22,9.505
-0.222,-0.0991,9.6077,-0.224,0.3351,9.6605,0.2456,0.4307,9.6646,0.6724,-0.1871,9.6425,0.1416,-0.443,9.5933
-0.2702,-0.2233,9.5549,-0.2609,0.2748,9.4785,0.3599,0.332,9.5647,0.4614,-0.0228,9.4709,-0.0142,-0.3873,9.6457
-0.5625,-0.3008,9.4705,-0.2644,0.2276,9.7833,0.4397,0.298,9.5648,0.4458,-0.1338,9.6443,-0.0503,-0.1478,9.4705
-0.3571,-0.0458,9.5546,-0.3788,0.4521,9.6515,0.3057,0.383,9.6195,0.3206,-0.119,9.6959,-0.0561,-0.1275,9.6107
-0.5407,-0.2527,9.5743,-0.1054,0.2394,9.6233,0.3789,0.3458,9.6979,0.444,-0.1092,9.6882,0.0676,-0.2147,9.5236
-0.3881,0.0568,9.7768,-0.3822,0.3304,9.712,0.2685,0.2488,9.6573,0.3004,-0.0268,9.528,-0.034,-0.3141,9.6366
-0.2182,0.0486,9.6637,-0.4046,0.1555,9.6985,0.2283,0.215,9.6868,0.4527,-0.1154,9.6338,-0.0721,-0.4383,9.7058
-0.2602,-0.0984,9.6194,-0.3477,0.32,9.7844,0.2793,0.1525,9.7138,0.3047,-0.196,9.5929,-0.0514,-0.36,9.5789
-0.0893,0.1414,9.6187,-0.1036,0.3007,9.6975,0.2723,0.0688,9.3572,-0.0445,-0.0936,9.7415,0.1025,-0.2327,9.5461
-0.2715,-0.0419,9.6484,-0.0296,0.2521,9.5252,0.1985,0.2339,9.677,0.2705,-0.106,9.6544,-0.1397,-0.2481,9.52
-0.4111,-0.03,9.6044,-0.0594,0.1927,9.718,0.2706,0.0487,9.7614,0.2314,-0.1106,9.6607,-0.1575,-0.2768,9.7385
-0.3034,0.0145,9.7054,-0.0016,0.1658,9.6377,0.242,0.2485,9.6502,0.174,0.017,9.7485,0.053,-0.2837,9.7107
-0.15,-0.0209,9.8809,-0.1052,0.1899,9.762,0.2646,0.1574,9.7115,0.3365,0.0388,9.7511,-0.2233,-0.2406,9.7938
-0.2305,-0.1092,9.6681,-0.1221,0.4313,9.7507,0.2661,0.2116,9.8373,0.194,-0.198,9.7817,0.01,-0.2739,9.7755
-0.1715,0.0505,9.547,0.0188,0.2059,9.6143,0.0367,0.2254,9.7253,0.2072,-0.0685,9.9101,-0.1552,-0.1873,9.9302
0.0066,0.1154,9.5846,0.086,0.2067,9.8123,0.1084,0.0542,9.7016,0.0247,-0.21,9.5819,-0.0381,-0.2246,9.6979
-0.1979,-0.133,9.5868,-0.1665,0.1651,9.6751,0.1687,0.1237,9.8271,0.1941,-0.2431,9.665,-0.1324,0.0551,9.6437
-0.1818,-0.1684,9.7862,0.0489,0.1374,9.7258,0.2784,0.1825,9.6764,0.0936,-0.0553,9.6764,-0.1144,-0.0777,9.6128
-0.2918,-0.0031,9.6692,-0.0706,0.059,9.7666,0.1147,0.1784,9.6807,0.1832,-0.0777,9.6387,0.1159,-0.1249,9.5907
-0.2374,-0.1289,9.8369,0.0298,0.1327,9.722,0.2259,0.0987,9.7415,0.0342,-0.2217,9.6744,-0.0038,0.0372,9.6312
-0.2113,-0.0092,9.7033,0.0748,0.0336,9.7327,0.3079,0.1213,9.8992,0.0622,-0.0915,9.8163,-0.2126,-0.1292,9.7761
-0.3138,0.136,9.6661,-0.2574,0.2884,9.4619,0.1051,0.161,9.7511,0.1677,-0.1416,9.7159,-0.0138,0.0049,9.5617
-0.0957,-0.0217,9.7833,-0.0082,0.2928,9.8498,0.1855,0.1138,9.7907,0.0314,-0.1051,9.902,-0.1672,-0.1726,9.9071
-0.0277,0.1692,9.8107,-0.1431,-0.0568,9.7041,0.2321,0.2196,9.8822,0.1184,-0.1974,9.9204,0.0317,-0.3169,9.7028
-0.1674,-0.1502,9.8768,-0.1683,0.1614,9.5188,0.2662,0.1572,9.83,0.1744,0.115,9.6839,0.0378,0.0405,9.7068
-0.2553,-0.0991,9.7806,-0.0094,0.0663,9.7234,0.1054,0.1366,9.7127,0.1248,0.0178,9.6746,0.1158,-0.1211,9.7674
-0.2358,-0.2577,9.8816,-0.0656,0.1243,9.8282,-0.0487,0.1109,9.5978,0.0762,0.0266,9.8998,-0.0539,-0.1634,9.55
-0.0689,-0.1384,9.614,-0.0173,0.1174,9.6169,0.0443,0.2592,9.6247,0.1551,-0.1658,9.8106,0.0722,-0.0665,9.7651
-0.2585,0.0316,9.6132,-0.0292,0.2247,9.8866,0.0693,0.2499,9.6468,0.0212,-0.0592,9.5548,-0.0297,-0.1323,9.7473
-0.2014,-0.1512,9.5545,-0.1358,-0.0643,9.761,0.2273,0.0665,9.674,0.1439,-0.0151,9.5835,-0.1194,-0.112,9.6452
-0.1637,-0.0927,9.717,0.0307,0.1279,9.9318,0.2563,0.2069,9.7482,0.1768,0.0829,9.7592,-0.0238,0.0655,9.6265
-0.1962,0.0243,9.7239,-0.2174,0.1363,9.6925,0.0186,0.2334,9.6496,0.2439,-0.1205,9.6687,-0.2485,-0.087,9.5322
-0.1473,-0.0192,9.5823,0.0946,0.1675,9.7839,0.014,0.1036,9.7835,0.0977,-0.0438,9.7945,0.1307,-0.1415,9.7783
-0.2719,0.055,9.6586,0.0167,0.1658,9.7322,0.0516,0.0033,9.6654,0.19,0.0621,9.7096,-0.1934,-0.1804,9.7394
-0.0747,0.052,9.7252,-0.0596,0.0601,9.8415,0.0463,0.0993,9.6816,0.0981,-0.0031,9.7699,-0.1719,-0.0563,9.775
-0.1718,0.0147,9.7143,-0.1395,0.2067,9.6781,0.2436,0.2323,9.8057,0.0233,0.1518,9.6733,-0.0463,-0.0801,9.9236
-0.0841,-0.0097,9.5077,-0.0245,0.1343,9.7583,0.3163,0.2926,9.6856,0.0371,-0.2281,9.6635,-0.1803,-0.438,9.7885
